timestamp,flow_speed
2024-05-09 20:41:00+00:00,422.7
2024-05-09 20:42:00+00:00,422.5
2024-05-09 20:43:00+00:00,422.1
2024-05-09 20:44:00+00:00,420.6
2024-05-09 20:45:00+00:00,420.4
2024-05-09 20:46:00+00:00,419.9
2024-05-09 20:47:00+00:00,419.9
2024-05-09 20:48:00+00:00,419.9
2024-05-09 20:50:00+00:00,419.3
2024-05-09 20:51:00+00:00,419.3
2024-05-09 20:52:00+00:00,420.1
2024-05-09 20:53:00+00:00,420.1
2024-05-09 20:54:00+00:00,418.5
2024-05-09 20:55:00+00:00,418.5
2024-05-09 20:56:00+00:00,418.5
2024-05-09 20:58:00+00:00,404.2
2024-05-09 20:59:00+00:00,404.7
2024-05-09 21:00:00+00:00,410.4
2024-05-09 21:01:00+00:00,410.4
2024-05-09 21:45:00+00:00,413.1
2024-05-09 21:46:00+00:00,413.1
2024-05-09 21:47:00+00:00,413.1
2024-05-09 21:58:00+00:00,416.6
2024-05-09 21:59:00+00:00,416.6
2024-05-09 22:00:00+00:00,430.0
2024-05-09 22:01:00+00:00,419.2
2024-05-09 22:02:00+00:00,413.6
2024-05-09 22:04:00+00:00,412.6
2024-05-09 22:05:00+00:00,412.6
2024-05-09 22:06:00+00:00,412.6
2024-05-09 22:40:00+00:00,431.6
2024-05-09 22:41:00+00:00,431.2
2024-05-09 22:42:00+00:00,426.3
2024-05-09 22:43:00+00:00,430.5
2024-05-09 22:44:00+00:00,426.8
2024-05-09 22:45:00+00:00,420.3
2024-05-09 22:46:00+00:00,419.9
2024-05-09 22:53:00+00:00,419.7
2024-05-09 22:54:00+00:00,419.7
2024-05-09 22:55:00+00:00,419.7
2024-05-09 23:00:00+00:00,412.2
2024-05-09 23:01:00+00:00,416.3
2024-05-09 23:02:00+00:00,422.1
2024-05-09 23:04:00+00:00,412.0
2024-05-09 23:05:00+00:00,412.0
2024-05-09 23:06:00+00:00,412.0
2024-05-09 23:15:00+00:00,425.6
2024-05-09 23:16:00+00:00,425.6
2024-05-09 23:17:00+00:00,425.6
2024-05-09 23:26:00+00:00,425.4
2024-05-09 23:27:00+00:00,425.4
2024-05-09 23:30:00+00:00,415.8
2024-05-09 23:31:00+00:00,415.8
2024-05-09 23:32:00+00:00,415.8
2024-05-09 23:35:00+00:00,408.1
2024-05-09 23:36:00+00:00,409.4
2024-05-09 23:40:00+00:00,422.7
2024-05-09 23:41:00+00:00,422.6
2024-05-09 23:42:00+00:00,407.8
2024-05-09 23:43:00+00:00,407.2
2024-05-09 23:44:00+00:00,414.6
2024-05-09 23:45:00+00:00,414.9
2024-05-09 23:46:00+00:00,413.1
2024-05-09 23:47:00+00:00,412.6
2024-05-09 23:48:00+00:00,408.1
2024-05-09 23:49:00+00:00,403.6
2024-05-09 23:50:00+00:00,403.4
2024-05-10 00:21:00+00:00,409.7
2024-05-10 00:22:00+00:00,409.7
2024-05-10 00:23:00+00:00,409.7
2024-05-10 00:25:00+00:00,410.1
2024-05-10 00:26:00+00:00,410.1
2024-05-10 00:30:00+00:00,411.4
2024-05-10 00:31:00+00:00,411.4
2024-05-10 00:33:00+00:00,411.7
2024-05-10 00:34:00+00:00,411.7
2024-05-10 00:35:00+00:00,411.7
2024-05-10 00:42:00+00:00,397.4
2024-05-10 00:43:00+00:00,397.4
2024-05-10 00:46:00+00:00,394.6
2024-05-10 00:47:00+00:00,394.6
2024-05-10 00:48:00+00:00,399.1
2024-05-10 00:49:00+00:00,399.1
2024-05-10 00:50:00+00:00,399.1
2024-05-10 00:54:00+00:00,410.7
2024-05-10 00:55:00+00:00,410.7
2024-05-10 00:56:00+00:00,410.7
2024-05-10 00:58:00+00:00,394.6
2024-05-10 00:59:00+00:00,400.0
