timestamp,proton_density
2024-05-11 22:26:00+00:00,6.32
2024-05-11 22:27:00+00:00,7.69
2024-05-11 22:28:00+00:00,9.27
2024-05-11 22:29:00+00:00,9.69
2024-05-11 22:30:00+00:00,9.69
2024-05-11 22:31:00+00:00,9.09
2024-05-11 22:32:00+00:00,6.0
2024-05-11 22:33:00+00:00,6.87
2024-05-11 22:34:00+00:00,7.41
2024-05-11 22:40:00+00:00,1.71
2024-05-11 22:41:00+00:00,1.92
2024-05-11 22:42:00+00:00,3.13
2024-05-11 22:43:00+00:00,4.32
2024-05-11 22:47:00+00:00,1.65
2024-05-11 22:48:00+00:00,1.65
2024-05-11 22:49:00+00:00,4.49
2024-05-11 22:50:00+00:00,5.3
2024-05-11 22:51:00+00:00,1.8
2024-05-11 22:52:00+00:00,1.8
2024-05-11 22:55:00+00:00,1.73
2024-05-11 22:56:00+00:00,1.73
2024-05-11 22:57:00+00:00,1.73
2024-05-11 22:58:00+00:00,1.09
2024-05-11 22:59:00+00:00,1.09
2024-05-11 23:00:00+00:00,1.09
2024-05-11 23:03:00+00:00,4.82
2024-05-11 23:04:00+00:00,4.82
2024-05-11 23:05:00+00:00,4.82
2024-05-11 23:06:00+00:00,0.96
2024-05-11 23:07:00+00:00,0.96
2024-05-11 23:08:00+00:00,0.96
2024-05-11 23:22:00+00:00,3.24
2024-05-11 23:23:00+00:00,3.24
2024-05-11 23:25:00+00:00,2.21
2024-05-11 23:26:00+00:00,2.06
2024-05-11 23:27:00+00:00,1.9
2024-05-11 23:28:00+00:00,1.6
2024-05-11 23:29:00+00:00,1.37
2024-05-11 23:31:00+00:00,1.28
2024-05-11 23:32:00+00:00,1.28
2024-05-11 23:33:00+00:00,1.38
2024-05-11 23:34:00+00:00,1.38
2024-05-11 23:35:00+00:00,1.38
2024-05-11 23:37:00+00:00,1.78
2024-05-11 23:38:00+00:00,1.78
2024-05-11 23:39:00+00:00,1.59
2024-05-11 23:40:00+00:00,1.59
2024-05-11 23:41:00+00:00,1.59
2024-05-11 23:45:00+00:00,2.06
2024-05-11 23:46:00+00:00,2.06
2024-05-11 23:48:00+00:00,2.1
2024-05-11 23:49:00+00:00,2.1
2024-05-11 23:50:00+00:00,1.96
2024-05-11 23:51:00+00:00,1.96
2024-05-11 23:52:00+00:00,1.96
2024-05-11 23:53:00+00:00,1.88
2024-05-11 23:54:00+00:00,1.88
2024-05-11 23:57:00+00:00,2.25
2024-05-11 23:58:00+00:00,2.25
2024-05-11 23:59:00+00:00,2.12
2024-05-12 00:00:00+00:00,2.12
2024-05-12 00:01:00+00:00,1.96
2024-05-12 00:02:00+00:00,1.96
2024-05-12 00:05:00+00:00,2.17
2024-05-12 00:06:00+00:00,2.01
2024-05-12 00:07:00+00:00,1.78
2024-05-12 00:08:00+00:00,2.22
2024-05-12 00:09:00+00:00,2.29
2024-05-12 00:10:00+00:00,2.45
2024-05-12 00:11:00+00:00,2.38
2024-05-12 00:12:00+00:00,2.23
2024-05-12 00:13:00+00:00,2.23
2024-05-12 00:15:00+00:00,1.89
2024-05-12 00:16:00+00:00,1.89
2024-05-12 00:17:00+00:00,1.89
2024-05-12 00:18:00+00:00,1.99
2024-05-12 00:19:00+00:00,1.99
2024-05-12 00:20:00+00:00,2.0
2024-05-12 00:21:00+00:00,2.0
2024-05-12 00:22:00+00:00,2.0
2024-05-12 00:23:00+00:00,1.86
2024-05-12 00:24:00+00:00,1.86
2024-05-12 00:25:00+00:00,1.86
2024-05-12 00:29:00+00:00,2.11
2024-05-12 00:30:00+00:00,2.11
2024-05-12 00:31:00+00:00,2.11
2024-05-12 00:35:00+00:00,2.33
2024-05-12 00:36:00+00:00,2.23
2024-05-12 00:37:00+00:00,2.17
2024-05-12 00:39:00+00:00,1.59
2024-05-12 00:40:00+00:00,1.89
2024-05-12 00:41:00+00:00,1.97
2024-05-12 00:43:00+00:00,1.62
2024-05-12 00:44:00+00:00,1.68
2024-05-12 00:45:00+00:00,1.84
2024-05-12 00:46:00+00:00,1.92
2024-05-12 00:47:00+00:00,1.97
2024-05-12 00:48:00+00:00,2.21
2024-05-12 00:49:00+00:00,2.41
2024-05-12 00:50:00+00:00,2.14
2024-05-12 00:51:00+00:00,2.14
2024-05-12 00:52:00+00:00,1.33
2024-05-12 00:53:00+00:00,1.33
2024-05-12 00:54:00+00:00,1.33
2024-05-12 00:56:00+00:00,1.48
2024-05-12 00:57:00+00:00,1.48
2024-05-12 00:58:00+00:00,1.89
2024-05-12 00:59:00+00:00,1.89
2024-05-12 01:00:00+00:00,1.73
2024-05-12 01:01:00+00:00,1.73
2024-05-12 01:03:00+00:00,1.76
2024-05-12 01:04:00+00:00,1.76
2024-05-12 01:05:00+00:00,1.87
2024-05-12 01:06:00+00:00,1.87
2024-05-12 01:07:00+00:00,1.93
2024-05-12 01:08:00+00:00,1.94
2024-05-12 01:09:00+00:00,2.15
2024-05-12 01:10:00+00:00,2.35
2024-05-12 01:12:00+00:00,2.68
2024-05-12 01:13:00+00:00,2.45
2024-05-12 01:14:00+00:00,3.22
2024-05-12 01:15:00+00:00,3.27
2024-05-12 01:16:00+00:00,2.82
2024-05-12 01:17:00+00:00,4.04
2024-05-12 01:18:00+00:00,4.04
2024-05-12 01:19:00+00:00,4.04
2024-05-12 01:23:00+00:00,3.84
2024-05-12 01:24:00+00:00,3.84
2024-05-12 01:26:00+00:00,2.58
2024-05-12 01:27:00+00:00,2.62
2024-05-12 01:28:00+00:00,2.68
2024-05-12 01:31:00+00:00,3.08
2024-05-12 01:32:00+00:00,3.08
2024-05-12 01:33:00+00:00,3.08
2024-05-12 01:34:00+00:00,2.99
2024-05-12 01:35:00+00:00,2.99
2024-05-12 01:38:00+00:00,3.25
2024-05-12 01:39:00+00:00,3.25
2024-05-12 01:43:00+00:00,3.17
2024-05-12 01:44:00+00:00,3.17
2024-05-12 01:45:00+00:00,3.17
2024-05-12 01:50:00+00:00,3.91
2024-05-12 01:51:00+00:00,3.91
2024-05-12 01:55:00+00:00,4.0
2024-05-12 01:56:00+00:00,4.0
2024-05-12 01:57:00+00:00,3.99
2024-05-12 01:58:00+00:00,3.68
2024-05-12 01:59:00+00:00,3.63
2024-05-12 02:00:00+00:00,5.24
2024-05-12 02:01:00+00:00,5.19
2024-05-12 02:02:00+00:00,5.24
2024-05-12 02:03:00+00:00,6.84
2024-05-12 02:04:00+00:00,6.16
2024-05-12 02:05:00+00:00,7.42
2024-05-12 02:06:00+00:00,6.58
2024-05-12 02:07:00+00:00,7.38
2024-05-12 02:08:00+00:00,4.53
2024-05-12 02:09:00+00:00,4.49
2024-05-12 02:10:00+00:00,4.12
2024-05-12 02:11:00+00:00,4.12
2024-05-12 02:17:00+00:00,3.07
2024-05-12 02:18:00+00:00,3.92
2024-05-12 02:22:00+00:00,3.23
2024-05-12 02:23:00+00:00,3.22
2024-05-12 02:24:00+00:00,2.69
2024-05-12 02:25:00+00:00,2.77
2024-05-12 02:26:00+00:00,2.79
2024-05-12 02:30:00+00:00,2.55
2024-05-12 02:31:00+00:00,2.55
2024-05-12 02:32:00+00:00,2.55
2024-05-12 02:33:00+00:00,2.48
2024-05-12 02:34:00+00:00,2.77
2024-05-12 02:35:00+00:00,4.13
2024-05-12 02:36:00+00:00,4.65
2024-05-12 02:37:00+00:00,5.55
2024-05-12 02:38:00+00:00,5.61
2024-05-12 02:39:00+00:00,6.36
2024-05-12 02:41:00+00:00,11.26
2024-05-12 02:42:00+00:00,7.69
2024-05-12 02:43:00+00:00,7.52
2024-05-12 02:44:00+00:00,6.85
2024-05-12 02:45:00+00:00,6.95
2024-05-12 02:46:00+00:00,6.75
2024-05-12 02:49:00+00:00,10.38
2024-05-12 02:50:00+00:00,8.27
2024-05-12 02:51:00+00:00,7.39
2024-05-12 02:52:00+00:00,5.58
2024-05-12 02:53:00+00:00,4.87
2024-05-12 02:54:00+00:00,4.83
2024-05-12 03:09:00+00:00,5.03
2024-05-12 03:10:00+00:00,5.03
2024-05-12 03:12:00+00:00,5.27
2024-05-12 03:13:00+00:00,5.27
2024-05-12 03:14:00+00:00,5.27
2024-05-12 03:16:00+00:00,5.31
2024-05-12 03:17:00+00:00,5.31
2024-05-12 03:18:00+00:00,5.31
2024-05-12 03:23:00+00:00,6.75
2024-05-12 03:24:00+00:00,6.76
2024-05-12 03:25:00+00:00,6.95
2024-05-12 03:26:00+00:00,6.38
2024-05-12 03:27:00+00:00,6.43
2024-05-12 03:28:00+00:00,6.36
2024-05-12 03:29:00+00:00,6.27
2024-05-12 03:30:00+00:00,6.26
2024-05-12 03:31:00+00:00,6.26
2024-05-12 03:32:00+00:00,6.26
2024-05-12 03:38:00+00:00,10.71
2024-05-12 03:39:00+00:00,10.71
2024-05-12 03:40:00+00:00,11.93
2024-05-12 03:41:00+00:00,11.93
2024-05-12 03:42:00+00:00,11.93
2024-05-12 03:45:00+00:00,11.14
2024-05-12 03:46:00+00:00,10.28
2024-05-12 03:47:00+00:00,9.55
2024-05-12 03:48:00+00:00,7.48
2024-05-12 03:49:00+00:00,7.52
2024-05-12 03:50:00+00:00,7.56
2024-05-12 03:51:00+00:00,11.2
2024-05-12 03:52:00+00:00,11.2
2024-05-12 03:53:00+00:00,10.31
2024-05-12 03:54:00+00:00,10.29
2024-05-12 03:55:00+00:00,8.53
2024-05-12 03:56:00+00:00,8.53
2024-05-12 03:57:00+00:00,10.72
2024-05-12 03:58:00+00:00,10.73
2024-05-12 03:59:00+00:00,12.24
2024-05-12 04:00:00+00:00,12.01
2024-05-12 04:01:00+00:00,11.04
2024-05-12 04:02:00+00:00,11.2
2024-05-12 04:03:00+00:00,10.65
2024-05-12 04:04:00+00:00,11.25
2024-05-12 04:05:00+00:00,12.05
2024-05-12 04:06:00+00:00,13.77
2024-05-12 04:07:00+00:00,14.35
2024-05-12 04:08:00+00:00,15.29
2024-05-12 04:09:00+00:00,15.29
2024-05-12 04:10:00+00:00,14.12
2024-05-12 04:11:00+00:00,12.39
2024-05-12 04:12:00+00:00,10.3
2024-05-12 04:13:00+00:00,7.59
2024-05-12 04:14:00+00:00,6.96
2024-05-12 04:15:00+00:00,6.06
2024-05-12 04:16:00+00:00,4.25
2024-05-12 04:17:00+00:00,4.32
2024-05-12 04:18:00+00:00,4.37
2024-05-12 04:21:00+00:00,4.52
2024-05-12 04:22:00+00:00,4.52
2024-05-12 04:26:00+00:00,5.2
2024-05-12 04:27:00+00:00,5.2
2024-05-12 04:28:00+00:00,5.2
2024-05-12 04:32:00+00:00,7.44
2024-05-12 04:33:00+00:00,7.44
2024-05-12 04:42:00+00:00,7.28
2024-05-12 04:43:00+00:00,7.28
2024-05-12 04:44:00+00:00,7.28
2024-05-12 04:47:00+00:00,7.03
2024-05-12 04:48:00+00:00,6.46
2024-05-12 04:49:00+00:00,6.14
2024-05-12 04:50:00+00:00,5.19
2024-05-12 04:51:00+00:00,4.4
2024-05-12 04:52:00+00:00,4.06
2024-05-12 04:53:00+00:00,4.43
2024-05-12 04:54:00+00:00,2.73
2024-05-12 04:55:00+00:00,4.5
2024-05-12 04:56:00+00:00,3.74
2024-05-12 04:57:00+00:00,4.21
2024-05-12 04:58:00+00:00,3.45
2024-05-12 04:59:00+00:00,3.29
2024-05-12 05:00:00+00:00,3.06
2024-05-12 05:01:00+00:00,3.36
2024-05-12 05:02:00+00:00,3.28
2024-05-12 05:03:00+00:00,2.86
2024-05-12 05:04:00+00:00,2.42
2024-05-12 05:06:00+00:00,2.59
2024-05-12 05:07:00+00:00,2.59
2024-05-12 05:08:00+00:00,2.74
2024-05-12 05:09:00+00:00,2.74
2024-05-12 05:11:00+00:00,3.01
2024-05-12 05:12:00+00:00,3.01
2024-05-12 05:14:00+00:00,3.14
2024-05-12 05:15:00+00:00,3.14
2024-05-12 05:17:00+00:00,2.71
2024-05-12 05:18:00+00:00,2.71
2024-05-12 05:19:00+00:00,2.65
2024-05-12 05:20:00+00:00,2.46
2024-05-12 05:21:00+00:00,2.48
2024-05-12 05:22:00+00:00,2.49
2024-05-12 05:23:00+00:00,2.49
2024-05-12 05:25:00+00:00,2.52
2024-05-12 05:26:00+00:00,2.52
2024-05-12 05:27:00+00:00,2.53
2024-05-12 05:28:00+00:00,2.54
2024-05-12 05:29:00+00:00,2.54
2024-05-12 05:31:00+00:00,2.07
2024-05-12 05:32:00+00:00,2.07
2024-05-12 05:33:00+00:00,2.04
2024-05-12 05:34:00+00:00,2.04
2024-05-12 05:35:00+00:00,2.08
2024-05-12 05:36:00+00:00,2.09
2024-05-12 05:37:00+00:00,2.51
2024-05-12 05:38:00+00:00,2.43
2024-05-12 05:39:00+00:00,2.49
2024-05-12 05:40:00+00:00,2.67
2024-05-12 05:41:00+00:00,2.56
2024-05-12 05:42:00+00:00,2.56
2024-05-12 05:43:00+00:00,2.27
2024-05-12 05:44:00+00:00,2.27
2024-05-12 05:45:00+00:00,2.35
2024-05-12 05:46:00+00:00,2.35
2024-05-12 05:47:00+00:00,2.35
2024-05-12 05:48:00+00:00,2.29
2024-05-12 05:49:00+00:00,2.29
2024-05-12 05:50:00+00:00,2.3
2024-05-12 05:51:00+00:00,2.3
2024-05-12 05:54:00+00:00,2.16
2024-05-12 05:55:00+00:00,2.16
2024-05-12 05:56:00+00:00,2.16
2024-05-12 05:57:00+00:00,2.16
2024-05-12 05:58:00+00:00,2.18
2024-05-12 05:59:00+00:00,2.18
2024-05-12 06:00:00+00:00,2.18
2024-05-12 06:06:00+00:00,2.17
2024-05-12 06:07:00+00:00,2.17
2024-05-12 06:08:00+00:00,2.17
2024-05-12 06:12:00+00:00,2.31
2024-05-12 06:13:00+00:00,2.31
2024-05-12 06:14:00+00:00,2.31
2024-05-12 06:18:00+00:00,2.27
2024-05-12 06:19:00+00:00,2.27
2024-05-12 06:20:00+00:00,2.32
2024-05-12 06:21:00+00:00,2.27
2024-05-12 06:22:00+00:00,2.15
2024-05-12 06:23:00+00:00,2.18
2024-05-12 06:24:00+00:00,2.26
2024-05-12 06:25:00+00:00,2.27
2024-05-12 06:26:00+00:00,2.26
2024-05-12 06:27:00+00:00,2.24
2024-05-12 06:28:00+00:00,1.25
2024-05-12 06:29:00+00:00,1.6
2024-05-12 06:30:00+00:00,1.79
2024-05-12 06:31:00+00:00,1.8
2024-05-12 06:32:00+00:00,1.75
2024-05-12 06:33:00+00:00,1.73
2024-05-12 06:34:00+00:00,1.81
2024-05-12 06:35:00+00:00,1.88
2024-05-12 06:36:00+00:00,1.78
2024-05-12 06:37:00+00:00,1.79
2024-05-12 06:38:00+00:00,1.72
2024-05-12 06:39:00+00:00,1.6
2024-05-12 06:40:00+00:00,1.56
2024-05-12 06:41:00+00:00,1.56
2024-05-12 06:43:00+00:00,1.62
2024-05-12 06:44:00+00:00,1.62
2024-05-12 06:45:00+00:00,1.33
2024-05-12 06:46:00+00:00,1.33
2024-05-12 06:47:00+00:00,1.33
2024-05-12 06:48:00+00:00,1.61
2024-05-12 06:49:00+00:00,1.61
2024-05-12 06:50:00+00:00,1.43
2024-05-12 06:51:00+00:00,1.43
2024-05-12 06:52:00+00:00,1.43
2024-05-12 06:53:00+00:00,1.54
2024-05-12 06:54:00+00:00,1.54
2024-05-12 06:58:00+00:00,1.45
2024-05-12 06:59:00+00:00,1.45
2024-05-12 07:00:00+00:00,1.45
2024-05-12 07:01:00+00:00,1.48
2024-05-12 07:02:00+00:00,1.48
2024-05-12 07:03:00+00:00,1.48
2024-05-12 07:04:00+00:00,1.6
2024-05-12 07:05:00+00:00,1.6
2024-05-12 07:07:00+00:00,1.4
2024-05-12 07:08:00+00:00,1.4
2024-05-12 07:09:00+00:00,1.4
2024-05-12 07:10:00+00:00,1.25
2024-05-12 07:11:00+00:00,1.25
2024-05-12 07:13:00+00:00,1.25
2024-05-12 07:14:00+00:00,1.25
2024-05-12 07:16:00+00:00,1.04
2024-05-12 07:17:00+00:00,1.04
2024-05-12 07:18:00+00:00,1.04
2024-05-12 07:19:00+00:00,1.42
2024-05-12 07:20:00+00:00,1.42
2024-05-12 07:21:00+00:00,1.42
2024-05-12 07:22:00+00:00,1.42
2024-05-12 07:23:00+00:00,1.42
2024-05-12 07:24:00+00:00,1.42
2024-05-12 07:25:00+00:00,1.92
2024-05-12 07:26:00+00:00,1.92
2024-05-12 07:28:00+00:00,1.41
2024-05-12 07:29:00+00:00,1.41
2024-05-12 07:30:00+00:00,1.41
2024-05-12 07:38:00+00:00,1.62
2024-05-12 07:39:00+00:00,1.6
2024-05-12 07:40:00+00:00,1.61
2024-05-12 07:42:00+00:00,1.6
2024-05-12 07:43:00+00:00,1.56
2024-05-12 07:44:00+00:00,1.53
2024-05-12 07:46:00+00:00,1.59
2024-05-12 07:47:00+00:00,1.59
2024-05-12 07:48:00+00:00,1.59
2024-05-12 07:50:00+00:00,1.58
2024-05-12 07:51:00+00:00,1.58
2024-05-12 07:56:00+00:00,1.57
2024-05-12 07:57:00+00:00,1.57
2024-05-12 08:02:00+00:00,1.56
2024-05-12 08:03:00+00:00,1.56
2024-05-12 08:04:00+00:00,1.56
2024-05-12 08:08:00+00:00,1.55
2024-05-12 08:09:00+00:00,1.55
2024-05-12 08:10:00+00:00,1.55
2024-05-12 08:15:00+00:00,1.59
2024-05-12 08:16:00+00:00,1.59
2024-05-12 08:17:00+00:00,1.59
2024-05-12 08:28:00+00:00,1.59
2024-05-12 08:29:00+00:00,1.59
2024-05-12 08:30:00+00:00,1.46
2024-05-12 08:31:00+00:00,1.46
2024-05-12 08:32:00+00:00,1.46
2024-05-12 08:33:00+00:00,1.49
2024-05-12 08:34:00+00:00,1.47
2024-05-12 08:35:00+00:00,1.49
2024-05-12 08:36:00+00:00,1.45
2024-05-12 08:37:00+00:00,1.45
2024-05-12 08:40:00+00:00,1.42
2024-05-12 08:41:00+00:00,1.42
2024-05-12 08:42:00+00:00,1.46
2024-05-12 08:43:00+00:00,1.6
2024-05-12 08:44:00+00:00,1.38
2024-05-12 08:45:00+00:00,1.37
2024-05-12 08:46:00+00:00,1.25
2024-05-12 08:47:00+00:00,0.98
2024-05-12 08:48:00+00:00,0.98
2024-05-12 08:49:00+00:00,1.28
2024-05-12 08:50:00+00:00,1.32
2024-05-12 08:55:00+00:00,1.18
2024-05-12 08:56:00+00:00,1.18
2024-05-12 08:57:00+00:00,1.18
2024-05-12 08:58:00+00:00,1.28
2024-05-12 08:59:00+00:00,1.28
2024-05-12 09:00:00+00:00,1.28
2024-05-12 09:01:00+00:00,1.19
2024-05-12 09:02:00+00:00,1.19
2024-05-12 09:04:00+00:00,1.19
2024-05-12 09:05:00+00:00,1.2
2024-05-12 09:06:00+00:00,1.27
2024-05-12 09:07:00+00:00,1.22
2024-05-12 09:08:00+00:00,1.23
2024-05-12 09:09:00+00:00,1.24
2024-05-12 09:10:00+00:00,1.25
2024-05-12 09:13:00+00:00,0.25
2024-05-12 09:14:00+00:00,0.36
2024-05-12 09:15:00+00:00,1.21
2024-05-12 09:16:00+00:00,1.22
2024-05-12 09:17:00+00:00,1.22
2024-05-12 09:18:00+00:00,1.17
2024-05-12 09:19:00+00:00,1.16
2024-05-12 09:20:00+00:00,1.14
2024-05-12 09:21:00+00:00,1.14
2024-05-12 09:25:00+00:00,2.4
2024-05-12 09:26:00+00:00,1.53
2024-05-12 09:27:00+00:00,1.78
2024-05-12 09:28:00+00:00,2.63
2024-05-12 09:29:00+00:00,1.88
2024-05-12 09:30:00+00:00,3.64
2024-05-12 09:31:00+00:00,3.67
2024-05-12 09:32:00+00:00,3.34
2024-05-12 09:33:00+00:00,3.34
2024-05-12 09:34:00+00:00,2.82
2024-05-12 09:35:00+00:00,2.82
2024-05-12 09:36:00+00:00,2.99
2024-05-12 09:37:00+00:00,3.05
2024-05-12 09:39:00+00:00,2.88
2024-05-12 09:40:00+00:00,2.88
2024-05-12 09:41:00+00:00,2.88
2024-05-12 09:42:00+00:00,3.74
2024-05-12 09:43:00+00:00,3.74
2024-05-12 09:45:00+00:00,4.01
2024-05-12 09:46:00+00:00,4.01
2024-05-12 09:48:00+00:00,3.85
2024-05-12 09:49:00+00:00,3.85
2024-05-12 09:50:00+00:00,3.85
2024-05-12 09:51:00+00:00,4.01
2024-05-12 09:52:00+00:00,4.01
2024-05-12 09:55:00+00:00,3.58
2024-05-12 09:56:00+00:00,3.58
2024-05-12 09:57:00+00:00,3.58
2024-05-12 09:58:00+00:00,3.64
2024-05-12 09:59:00+00:00,3.64
2024-05-12 10:00:00+00:00,3.64
2024-05-12 10:01:00+00:00,3.52
2024-05-12 10:02:00+00:00,3.52
2024-05-12 10:04:00+00:00,4.07
2024-05-12 10:05:00+00:00,4.07
2024-05-12 10:06:00+00:00,4.07
2024-05-12 10:07:00+00:00,3.48
2024-05-12 10:08:00+00:00,3.48
2024-05-12 10:10:00+00:00,3.18
2024-05-12 10:11:00+00:00,2.72
2024-05-12 10:12:00+00:00,2.52
2024-05-12 10:13:00+00:00,2.71
2024-05-12 10:14:00+00:00,2.9
2024-05-12 10:15:00+00:00,2.94
2024-05-12 10:19:00+00:00,2.74
2024-05-12 10:20:00+00:00,2.32
2024-05-12 10:21:00+00:00,1.93
2024-05-12 10:22:00+00:00,2.09
2024-05-12 10:23:00+00:00,2.09
2024-05-12 10:24:00+00:00,2.23
2024-05-12 10:25:00+00:00,2.51
2024-05-12 10:26:00+00:00,2.66
2024-05-12 10:27:00+00:00,2.86
2024-05-12 10:28:00+00:00,2.89
2024-05-12 10:29:00+00:00,2.85
2024-05-12 10:30:00+00:00,2.85
2024-05-12 10:31:00+00:00,1.39
2024-05-12 10:32:00+00:00,2.32
2024-05-12 10:33:00+00:00,2.71
2024-05-12 10:34:00+00:00,2.8
2024-05-12 10:35:00+00:00,2.85
2024-05-12 10:36:00+00:00,2.09
2024-05-12 10:37:00+00:00,2.92
2024-05-12 10:38:00+00:00,2.18
2024-05-12 10:39:00+00:00,2.4
2024-05-12 10:48:00+00:00,0.99
2024-05-12 10:49:00+00:00,0.99
2024-05-12 10:50:00+00:00,0.99
2024-05-12 10:54:00+00:00,1.07
2024-05-12 10:55:00+00:00,1.07
2024-05-12 11:06:00+00:00,0.99
2024-05-12 11:07:00+00:00,0.99
2024-05-12 11:08:00+00:00,0.97
2024-05-12 11:09:00+00:00,0.94
2024-05-12 11:10:00+00:00,0.89
2024-05-12 11:11:00+00:00,0.89
2024-05-12 11:21:00+00:00,0.8
2024-05-12 11:22:00+00:00,0.8
2024-05-12 11:28:00+00:00,1.02
2024-05-12 11:29:00+00:00,1.02
2024-05-12 11:35:00+00:00,0.77
2024-05-12 11:36:00+00:00,0.77
2024-05-12 11:37:00+00:00,0.77
2024-05-12 11:41:00+00:00,0.75
2024-05-12 11:42:00+00:00,0.75
2024-05-12 11:43:00+00:00,0.75
2024-05-12 11:44:00+00:00,0.9
2024-05-12 11:45:00+00:00,0.9
2024-05-12 12:19:00+00:00,0.97
2024-05-12 12:20:00+00:00,0.97
2024-05-12 12:21:00+00:00,0.97
2024-05-12 13:03:00+00:00,0.88
2024-05-12 13:04:00+00:00,0.88
2024-05-12 13:29:00+00:00,0.92
2024-05-12 13:30:00+00:00,0.82
2024-05-12 13:31:00+00:00,0.77
2024-05-12 13:36:00+00:00,0.49
2024-05-12 13:37:00+00:00,0.49
2024-05-12 13:38:00+00:00,0.49
2024-05-12 13:51:00+00:00,1.1
2024-05-12 13:52:00+00:00,1.1
2024-05-12 13:56:00+00:00,0.99
2024-05-12 13:57:00+00:00,0.99
2024-05-12 14:08:00+00:00,1.05
2024-05-12 14:09:00+00:00,1.05
2024-05-12 14:10:00+00:00,1.05
2024-05-12 14:22:00+00:00,1.21
2024-05-12 14:23:00+00:00,1.21
2024-05-12 14:24:00+00:00,1.21
2024-05-12 14:25:00+00:00,1.06
2024-05-12 14:26:00+00:00,1.06
2024-05-12 14:27:00+00:00,1.06
2024-05-12 14:28:00+00:00,1.06
2024-05-12 14:31:00+00:00,1.06
2024-05-12 14:32:00+00:00,1.06
2024-05-12 14:33:00+00:00,1.06
2024-05-12 14:39:00+00:00,1.01
2024-05-12 14:40:00+00:00,1.01
2024-05-12 14:43:00+00:00,0.99
2024-05-12 14:44:00+00:00,0.99
2024-05-12 14:45:00+00:00,0.99
2024-05-12 14:46:00+00:00,0.95
2024-05-12 14:47:00+00:00,0.95
2024-05-12 14:53:00+00:00,0.99
2024-05-12 14:54:00+00:00,0.99
2024-05-12 15:18:00+00:00,0.56
2024-05-12 15:19:00+00:00,0.56
2024-05-12 15:33:00+00:00,0.96
2024-05-12 15:34:00+00:00,0.94
2024-05-12 15:35:00+00:00,0.92
2024-05-12 15:57:00+00:00,0.95
2024-05-12 15:58:00+00:00,0.96
2024-05-12 15:59:00+00:00,0.99
2024-05-12 16:00:00+00:00,0.99
2024-05-12 16:15:00+00:00,1.0
2024-05-12 16:16:00+00:00,1.0
2024-05-12 16:17:00+00:00,1.0
2024-05-12 16:41:00+00:00,1.05
2024-05-12 16:42:00+00:00,1.05
2024-05-12 16:43:00+00:00,1.05
2024-05-12 16:44:00+00:00,0.99
2024-05-12 16:45:00+00:00,1.03
2024-05-12 16:46:00+00:00,1.1
2024-05-12 16:47:00+00:00,1.12
2024-05-12 16:48:00+00:00,1.12
2024-05-12 16:50:00+00:00,1.01
2024-05-12 16:51:00+00:00,1.01
2024-05-12 16:52:00+00:00,1.04
2024-05-12 16:53:00+00:00,1.04
2024-05-12 16:54:00+00:00,1.04
2024-05-12 16:57:00+00:00,1.16
2024-05-12 16:58:00+00:00,1.16
2024-05-12 16:59:00+00:00,1.16
2024-05-12 17:00:00+00:00,1.29
2024-05-12 17:01:00+00:00,1.21
2024-05-12 17:02:00+00:00,1.11
2024-05-12 17:03:00+00:00,1.11
2024-05-12 17:31:00+00:00,1.45
2024-05-12 17:32:00+00:00,1.45
2024-05-12 17:33:00+00:00,1.56
2024-05-12 17:34:00+00:00,1.56
2024-05-12 17:36:00+00:00,1.54
2024-05-12 17:37:00+00:00,1.54
2024-05-12 17:38:00+00:00,1.54
2024-05-12 17:40:00+00:00,1.59
2024-05-12 17:41:00+00:00,1.59
2024-05-12 17:45:00+00:00,1.62
2024-05-12 17:46:00+00:00,1.62
2024-05-12 17:47:00+00:00,1.62
2024-05-12 17:58:00+00:00,1.75
2024-05-12 17:59:00+00:00,1.69
2024-05-12 18:00:00+00:00,1.69
2024-05-12 18:01:00+00:00,1.71
2024-05-12 18:02:00+00:00,1.69
2024-05-12 18:03:00+00:00,1.65
2024-05-12 18:04:00+00:00,1.71
2024-05-12 18:05:00+00:00,1.93
2024-05-12 18:12:00+00:00,1.74
2024-05-12 18:13:00+00:00,1.74
2024-05-12 18:14:00+00:00,1.74
2024-05-12 18:17:00+00:00,1.72
2024-05-12 18:18:00+00:00,1.72
2024-05-12 18:19:00+00:00,1.7
2024-05-12 18:20:00+00:00,1.7
2024-05-12 18:21:00+00:00,1.7
2024-05-12 18:27:00+00:00,1.68
2024-05-12 18:28:00+00:00,1.68
2024-05-12 18:34:00+00:00,1.76
2024-05-12 18:35:00+00:00,1.76
2024-05-12 18:36:00+00:00,1.76
2024-05-12 18:38:00+00:00,1.77
2024-05-12 18:39:00+00:00,1.79
2024-05-12 18:40:00+00:00,1.82
2024-05-12 18:42:00+00:00,1.68
2024-05-12 18:43:00+00:00,1.68
2024-05-12 18:45:00+00:00,2.12
2024-05-12 18:46:00+00:00,2.12
2024-05-12 18:47:00+00:00,2.12
2024-05-12 18:48:00+00:00,1.93
2024-05-12 18:49:00+00:00,1.93
2024-05-12 19:01:00+00:00,0.98
2024-05-12 19:02:00+00:00,0.98
2024-05-12 19:03:00+00:00,0.98
2024-05-12 19:05:00+00:00,1.89
2024-05-12 19:06:00+00:00,1.89
2024-05-12 19:07:00+00:00,1.76
