timestamp,one_minus_M_AE
2024-05-09 22:53:00+00:00,82
2024-05-09 22:54:00+00:00,82
2024-05-09 22:55:00+00:00,82
2024-05-09 22:56:00+00:00,79
2024-05-09 22:57:00+00:00,75
2024-05-09 22:58:00+00:00,71
2024-05-09 22:59:00+00:00,71
2024-05-09 23:00:00+00:00,72
2024-05-09 23:01:00+00:00,73
2024-05-09 23:02:00+00:00,75
2024-05-09 23:03:00+00:00,76
2024-05-09 23:04:00+00:00,76
2024-05-09 23:05:00+00:00,77
2024-05-09 23:06:00+00:00,77
2024-05-09 23:07:00+00:00,77
2024-05-09 23:08:00+00:00,79
2024-05-09 23:09:00+00:00,78
2024-05-09 23:10:00+00:00,79
2024-05-09 23:11:00+00:00,82
2024-05-09 23:12:00+00:00,80
2024-05-09 23:13:00+00:00,77
2024-05-09 23:14:00+00:00,74
2024-05-09 23:15:00+00:00,76
2024-05-09 23:16:00+00:00,76
2024-05-09 23:17:00+00:00,74
2024-05-09 23:18:00+00:00,75
2024-05-09 23:19:00+00:00,83
2024-05-09 23:20:00+00:00,89
2024-05-09 23:21:00+00:00,94
2024-05-09 23:22:00+00:00,103
2024-05-09 23:23:00+00:00,108
2024-05-09 23:24:00+00:00,107
2024-05-09 23:25:00+00:00,107
2024-05-09 23:26:00+00:00,106
2024-05-09 23:27:00+00:00,109
2024-05-09 23:28:00+00:00,114
2024-05-09 23:29:00+00:00,116
2024-05-09 23:30:00+00:00,112
2024-05-09 23:31:00+00:00,108
2024-05-09 23:32:00+00:00,110
2024-05-09 23:33:00+00:00,116
2024-05-09 23:34:00+00:00,121
2024-05-09 23:35:00+00:00,128
2024-05-09 23:36:00+00:00,129
2024-05-09 23:37:00+00:00,125
2024-05-09 23:38:00+00:00,119
2024-05-09 23:39:00+00:00,114
2024-05-09 23:40:00+00:00,111
2024-05-09 23:41:00+00:00,107
2024-05-09 23:42:00+00:00,104
2024-05-09 23:43:00+00:00,102
2024-05-09 23:44:00+00:00,100
2024-05-09 23:45:00+00:00,98
2024-05-09 23:46:00+00:00,99
2024-05-09 23:47:00+00:00,105
2024-05-09 23:48:00+00:00,104
2024-05-09 23:49:00+00:00,109
2024-05-09 23:50:00+00:00,111
2024-05-09 23:51:00+00:00,114
2024-05-09 23:52:00+00:00,116
2024-05-09 23:53:00+00:00,121
2024-05-09 23:54:00+00:00,123
2024-05-09 23:55:00+00:00,123
2024-05-09 23:56:00+00:00,119
2024-05-09 23:57:00+00:00,117
2024-05-09 23:58:00+00:00,115
2024-05-09 23:59:00+00:00,114
2024-05-10 00:00:00+00:00,118
2024-05-10 00:01:00+00:00,117
2024-05-10 00:02:00+00:00,118
2024-05-10 00:03:00+00:00,117
2024-05-10 00:04:00+00:00,116
2024-05-10 00:05:00+00:00,118
2024-05-10 00:06:00+00:00,121
2024-05-10 00:07:00+00:00,125
2024-05-10 00:08:00+00:00,125
2024-05-10 00:09:00+00:00,125
2024-05-10 00:10:00+00:00,128
2024-05-10 00:11:00+00:00,131
2024-05-10 00:12:00+00:00,130
2024-05-10 00:13:00+00:00,131
2024-05-10 00:14:00+00:00,133
2024-05-10 00:15:00+00:00,136
2024-05-10 00:16:00+00:00,140
2024-05-10 00:17:00+00:00,154
2024-05-10 00:18:00+00:00,163
2024-05-10 00:19:00+00:00,166
2024-05-10 00:20:00+00:00,169
2024-05-10 00:21:00+00:00,172
2024-05-10 00:22:00+00:00,166
2024-05-10 00:23:00+00:00,163
2024-05-10 00:24:00+00:00,156
2024-05-10 00:25:00+00:00,150
2024-05-10 00:26:00+00:00,146
2024-05-10 00:27:00+00:00,135
2024-05-10 00:28:00+00:00,132
2024-05-10 00:29:00+00:00,142
2024-05-10 00:30:00+00:00,145
2024-05-10 00:31:00+00:00,140
2024-05-10 00:32:00+00:00,140
2024-05-10 00:33:00+00:00,147
2024-05-10 00:34:00+00:00,154
2024-05-10 00:35:00+00:00,154
2024-05-10 00:36:00+00:00,150
2024-05-10 00:37:00+00:00,146
2024-05-10 00:38:00+00:00,141
2024-05-10 00:39:00+00:00,137
2024-05-10 00:40:00+00:00,177
2024-05-10 00:41:00+00:00,170
2024-05-10 00:42:00+00:00,139
2024-05-10 00:43:00+00:00,165
2024-05-10 00:44:00+00:00,202
2024-05-10 00:45:00+00:00,210
2024-05-10 00:46:00+00:00,212
2024-05-10 00:47:00+00:00,207
2024-05-10 00:48:00+00:00,205
2024-05-10 00:49:00+00:00,212
2024-05-10 00:50:00+00:00,221
2024-05-10 00:51:00+00:00,236
2024-05-10 00:52:00+00:00,247
2024-05-10 00:53:00+00:00,253
2024-05-10 00:54:00+00:00,256
2024-05-10 00:55:00+00:00,266
2024-05-10 00:56:00+00:00,275
2024-05-10 00:57:00+00:00,276
2024-05-10 00:58:00+00:00,276
2024-05-10 00:59:00+00:00,278
2024-05-10 01:00:00+00:00,290
2024-05-10 01:01:00+00:00,295
2024-05-10 01:02:00+00:00,301
2024-05-10 01:03:00+00:00,305
2024-05-10 01:04:00+00:00,314
2024-05-10 01:05:00+00:00,323
2024-05-10 01:06:00+00:00,328
2024-05-10 01:07:00+00:00,330
2024-05-10 01:08:00+00:00,336
2024-05-10 01:09:00+00:00,341
2024-05-10 01:10:00+00:00,356
2024-05-10 01:11:00+00:00,356
2024-05-10 01:12:00+00:00,351
2024-05-10 01:13:00+00:00,357
2024-05-10 01:14:00+00:00,360
2024-05-10 01:15:00+00:00,370
2024-05-10 01:16:00+00:00,389
2024-05-10 01:17:00+00:00,404
2024-05-10 01:18:00+00:00,412
2024-05-10 01:19:00+00:00,425
2024-05-10 01:20:00+00:00,430
2024-05-10 01:21:00+00:00,443
2024-05-10 01:22:00+00:00,443
2024-05-10 01:23:00+00:00,454
2024-05-10 01:24:00+00:00,465
2024-05-10 01:25:00+00:00,462
2024-05-10 01:26:00+00:00,467
2024-05-10 01:27:00+00:00,488
2024-05-10 01:28:00+00:00,488
2024-05-10 01:29:00+00:00,495
2024-05-10 01:30:00+00:00,505
2024-05-10 01:31:00+00:00,518
2024-05-10 01:32:00+00:00,531
2024-05-10 01:33:00+00:00,537
2024-05-10 01:34:00+00:00,553
2024-05-10 01:35:00+00:00,567
2024-05-10 01:36:00+00:00,601
2024-05-10 01:37:00+00:00,619
2024-05-10 01:38:00+00:00,619
2024-05-10 01:39:00+00:00,641
2024-05-10 01:40:00+00:00,642
2024-05-10 01:41:00+00:00,656
2024-05-10 01:42:00+00:00,649
2024-05-10 01:43:00+00:00,632
2024-05-10 01:44:00+00:00,627
2024-05-10 01:45:00+00:00,640
2024-05-10 01:46:00+00:00,638
2024-05-10 01:47:00+00:00,622
2024-05-10 01:48:00+00:00,611
2024-05-10 01:49:00+00:00,592
2024-05-10 01:50:00+00:00,585
2024-05-10 01:51:00+00:00,553
2024-05-10 01:52:00+00:00,542
2024-05-10 01:53:00+00:00,535
2024-05-10 01:54:00+00:00,522
2024-05-10 01:55:00+00:00,509
2024-05-10 01:56:00+00:00,497
2024-05-10 01:57:00+00:00,482
2024-05-10 01:58:00+00:00,468
2024-05-10 01:59:00+00:00,451
2024-05-10 02:00:00+00:00,436
2024-05-10 02:01:00+00:00,416
2024-05-10 02:02:00+00:00,419
2024-05-10 02:03:00+00:00,425
2024-05-10 02:04:00+00:00,412
2024-05-10 02:05:00+00:00,389
2024-05-10 02:06:00+00:00,368
2024-05-10 02:07:00+00:00,360
2024-05-10 02:08:00+00:00,340
2024-05-10 02:09:00+00:00,340
2024-05-10 02:10:00+00:00,327
2024-05-10 02:11:00+00:00,310
2024-05-10 02:12:00+00:00,301
2024-05-10 02:13:00+00:00,295
2024-05-10 02:14:00+00:00,282
2024-05-10 02:15:00+00:00,270
2024-05-10 02:16:00+00:00,269
2024-05-10 02:17:00+00:00,276
2024-05-10 02:18:00+00:00,278
2024-05-10 02:19:00+00:00,284
2024-05-10 02:20:00+00:00,275
2024-05-10 02:21:00+00:00,255
2024-05-10 02:22:00+00:00,229
2024-05-10 02:23:00+00:00,202
2024-05-10 02:24:00+00:00,208
2024-05-10 02:25:00+00:00,219
2024-05-10 02:26:00+00:00,208
2024-05-10 02:27:00+00:00,174
2024-05-10 02:28:00+00:00,151
2024-05-10 02:29:00+00:00,145
2024-05-10 02:30:00+00:00,148
2024-05-10 02:31:00+00:00,140
2024-05-10 02:32:00+00:00,122
2024-05-10 02:33:00+00:00,132
2024-05-10 02:34:00+00:00,140
2024-05-10 02:35:00+00:00,140
2024-05-10 02:36:00+00:00,143
2024-05-10 02:37:00+00:00,129
2024-05-10 02:38:00+00:00,116
2024-05-10 02:39:00+00:00,102
2024-05-10 02:40:00+00:00,94
2024-05-10 02:41:00+00:00,96
2024-05-10 02:42:00+00:00,92
2024-05-10 02:43:00+00:00,97
2024-05-10 02:44:00+00:00,86
2024-05-10 02:45:00+00:00,82
2024-05-10 02:46:00+00:00,88
2024-05-10 02:47:00+00:00,98
2024-05-10 02:48:00+00:00,100
2024-05-10 02:49:00+00:00,99
2024-05-10 02:50:00+00:00,93
2024-05-10 02:51:00+00:00,83
2024-05-10 02:52:00+00:00,81
2024-05-10 02:53:00+00:00,78
2024-05-10 02:54:00+00:00,77
2024-05-10 02:55:00+00:00,72
2024-05-10 02:56:00+00:00,71
2024-05-10 02:57:00+00:00,73
2024-05-10 02:58:00+00:00,70
2024-05-10 02:59:00+00:00,66
2024-05-10 03:00:00+00:00,65
2024-05-10 03:01:00+00:00,71
2024-05-10 03:02:00+00:00,71
2024-05-10 03:03:00+00:00,62
2024-05-10 03:04:00+00:00,60
2024-05-10 03:05:00+00:00,57
2024-05-10 03:06:00+00:00,54
2024-05-10 03:07:00+00:00,56
2024-05-10 03:08:00+00:00,51
2024-05-10 03:09:00+00:00,57
2024-05-10 03:10:00+00:00,70
2024-05-10 03:11:00+00:00,81
2024-05-10 03:12:00+00:00,97
2024-05-10 03:13:00+00:00,82
2024-05-10 03:14:00+00:00,72
2024-05-10 03:15:00+00:00,75
2024-05-10 03:16:00+00:00,112
2024-05-10 03:17:00+00:00,61
2024-05-10 03:18:00+00:00,48
2024-05-10 03:19:00+00:00,53
2024-05-10 03:20:00+00:00,57
2024-05-10 03:21:00+00:00,94
2024-05-10 03:22:00+00:00,122
2024-05-10 03:23:00+00:00,193
2024-05-10 03:24:00+00:00,272
2024-05-10 03:25:00+00:00,288
2024-05-10 03:26:00+00:00,316
2024-05-10 03:27:00+00:00,197
2024-05-10 03:28:00+00:00,120
2024-05-10 03:29:00+00:00,118
2024-05-10 03:30:00+00:00,157
2024-05-10 03:31:00+00:00,281
2024-05-10 03:32:00+00:00,362
2024-05-10 03:33:00+00:00,268
2024-05-10 03:34:00+00:00,241
2024-05-10 03:35:00+00:00,258
2024-05-10 03:36:00+00:00,279
2024-05-10 03:37:00+00:00,282
2024-05-10 03:38:00+00:00,248
2024-05-10 03:39:00+00:00,236
2024-05-10 03:40:00+00:00,229
2024-05-10 03:41:00+00:00,228
2024-05-10 03:42:00+00:00,237
2024-05-10 03:43:00+00:00,246
2024-05-10 03:44:00+00:00,263
2024-05-10 03:45:00+00:00,281
2024-05-10 03:46:00+00:00,284
2024-05-10 03:47:00+00:00,285
2024-05-10 03:48:00+00:00,293
2024-05-10 03:49:00+00:00,305
2024-05-10 03:50:00+00:00,327
2024-05-10 03:51:00+00:00,340
2024-05-10 03:52:00+00:00,357
2024-05-10 03:53:00+00:00,378
2024-05-10 03:54:00+00:00,374
2024-05-10 03:55:00+00:00,382
2024-05-10 03:56:00+00:00,396
2024-05-10 03:57:00+00:00,399
2024-05-10 03:58:00+00:00,415
2024-05-10 03:59:00+00:00,406
2024-05-10 04:00:00+00:00,413
2024-05-10 04:01:00+00:00,411
2024-05-10 04:02:00+00:00,409
2024-05-10 04:03:00+00:00,414
2024-05-10 04:04:00+00:00,430
2024-05-10 04:05:00+00:00,418
2024-05-10 04:06:00+00:00,411
2024-05-10 04:07:00+00:00,417
2024-05-10 04:08:00+00:00,442
2024-05-10 04:09:00+00:00,442
2024-05-10 04:10:00+00:00,445
2024-05-10 04:11:00+00:00,439
2024-05-10 04:12:00+00:00,456
2024-05-10 04:13:00+00:00,441
2024-05-10 04:14:00+00:00,439
2024-05-10 04:15:00+00:00,449
2024-05-10 04:16:00+00:00,456
2024-05-10 04:17:00+00:00,470
2024-05-10 04:18:00+00:00,447
2024-05-10 04:19:00+00:00,424
2024-05-10 04:20:00+00:00,388
2024-05-10 04:21:00+00:00,394
2024-05-10 04:22:00+00:00,393
2024-05-10 04:23:00+00:00,387
2024-05-10 04:24:00+00:00,377
2024-05-10 04:25:00+00:00,379
2024-05-10 04:26:00+00:00,367
2024-05-10 04:27:00+00:00,358
2024-05-10 04:28:00+00:00,367
2024-05-10 04:29:00+00:00,364
2024-05-10 04:30:00+00:00,360
2024-05-10 04:31:00+00:00,351
2024-05-10 04:32:00+00:00,360
2024-05-10 04:33:00+00:00,354
2024-05-10 04:34:00+00:00,343
2024-05-10 04:35:00+00:00,340
2024-05-10 04:36:00+00:00,330
2024-05-10 04:37:00+00:00,323
2024-05-10 04:38:00+00:00,314
2024-05-10 04:39:00+00:00,308
2024-05-10 04:40:00+00:00,290
2024-05-10 04:41:00+00:00,285
2024-05-10 04:42:00+00:00,296
2024-05-10 04:43:00+00:00,299
2024-05-10 04:44:00+00:00,299
2024-05-10 04:45:00+00:00,276
2024-05-10 04:46:00+00:00,266
2024-05-10 04:47:00+00:00,273
2024-05-10 04:48:00+00:00,272
2024-05-10 04:49:00+00:00,289
2024-05-10 04:50:00+00:00,329
2024-05-10 04:51:00+00:00,346
2024-05-10 04:52:00+00:00,318
2024-05-10 04:53:00+00:00,318
2024-05-10 04:54:00+00:00,309
2024-05-10 04:55:00+00:00,315
2024-05-10 04:56:00+00:00,305
2024-05-10 04:57:00+00:00,307
2024-05-10 04:58:00+00:00,309
2024-05-10 04:59:00+00:00,306
2024-05-10 05:00:00+00:00,307
2024-05-10 05:01:00+00:00,313
2024-05-10 05:02:00+00:00,334
2024-05-10 05:03:00+00:00,330
2024-05-10 05:04:00+00:00,302
2024-05-10 05:05:00+00:00,281
2024-05-10 05:06:00+00:00,288
2024-05-10 05:07:00+00:00,275
2024-05-10 05:08:00+00:00,277
2024-05-10 05:09:00+00:00,284
2024-05-10 05:10:00+00:00,278
2024-05-10 05:11:00+00:00,292
2024-05-10 05:12:00+00:00,278
2024-05-10 05:13:00+00:00,296
2024-05-10 05:14:00+00:00,312
2024-05-10 05:15:00+00:00,292
2024-05-10 05:16:00+00:00,275
2024-05-10 05:17:00+00:00,241
2024-05-10 05:18:00+00:00,231
2024-05-10 05:19:00+00:00,236
2024-05-10 05:20:00+00:00,243
2024-05-10 05:21:00+00:00,253
2024-05-10 05:22:00+00:00,250
2024-05-10 05:23:00+00:00,242
2024-05-10 05:24:00+00:00,237
2024-05-10 05:25:00+00:00,238
2024-05-10 05:26:00+00:00,247
2024-05-10 05:27:00+00:00,257
2024-05-10 05:28:00+00:00,250
2024-05-10 05:29:00+00:00,246
2024-05-10 05:30:00+00:00,233
2024-05-10 05:31:00+00:00,235
2024-05-10 05:32:00+00:00,242
2024-05-10 05:33:00+00:00,230
2024-05-10 05:34:00+00:00,209
2024-05-10 05:35:00+00:00,189
2024-05-10 05:36:00+00:00,169
2024-05-10 05:37:00+00:00,200
2024-05-10 05:38:00+00:00,174
2024-05-10 05:39:00+00:00,175
2024-05-10 05:40:00+00:00,155
2024-05-10 05:41:00+00:00,152
2024-05-10 05:42:00+00:00,176
2024-05-10 05:43:00+00:00,177
2024-05-10 05:44:00+00:00,166
2024-05-10 05:45:00+00:00,168
2024-05-10 05:46:00+00:00,160
2024-05-10 05:47:00+00:00,144
2024-05-10 05:48:00+00:00,158
2024-05-10 05:49:00+00:00,159
2024-05-10 05:50:00+00:00,167
2024-05-10 05:51:00+00:00,177
2024-05-10 05:52:00+00:00,159
2024-05-10 05:53:00+00:00,159
2024-05-10 05:54:00+00:00,159
2024-05-10 05:55:00+00:00,167
2024-05-10 05:56:00+00:00,165
2024-05-10 05:57:00+00:00,168
2024-05-10 05:58:00+00:00,168
2024-05-10 05:59:00+00:00,161
2024-05-10 06:00:00+00:00,166
2024-05-10 06:01:00+00:00,158
2024-05-10 06:02:00+00:00,144
2024-05-10 06:03:00+00:00,129
2024-05-10 06:04:00+00:00,128
2024-05-10 06:05:00+00:00,131
2024-05-10 06:06:00+00:00,128
2024-05-10 06:07:00+00:00,132
2024-05-10 06:08:00+00:00,136
2024-05-10 06:09:00+00:00,141
2024-05-10 06:10:00+00:00,144
2024-05-10 06:11:00+00:00,150
2024-05-10 06:12:00+00:00,154
2024-05-10 06:13:00+00:00,160
2024-05-10 06:14:00+00:00,164
2024-05-10 06:15:00+00:00,170
2024-05-10 06:16:00+00:00,171
2024-05-10 06:17:00+00:00,172
2024-05-10 06:18:00+00:00,161
2024-05-10 06:19:00+00:00,153
2024-05-10 06:20:00+00:00,147
2024-05-10 06:21:00+00:00,148
2024-05-10 06:22:00+00:00,144
2024-05-10 06:23:00+00:00,144
2024-05-10 06:24:00+00:00,142
2024-05-10 06:25:00+00:00,140
2024-05-10 06:26:00+00:00,136
2024-05-10 06:27:00+00:00,140
2024-05-10 06:28:00+00:00,138
2024-05-10 06:29:00+00:00,135
2024-05-10 06:30:00+00:00,140
2024-05-10 06:31:00+00:00,141
2024-05-10 06:32:00+00:00,144
2024-05-10 06:33:00+00:00,146
2024-05-10 06:34:00+00:00,148
2024-05-10 06:35:00+00:00,147
2024-05-10 06:36:00+00:00,146
2024-05-10 06:37:00+00:00,143
2024-05-10 06:38:00+00:00,143
2024-05-10 06:39:00+00:00,144
2024-05-10 06:40:00+00:00,141
2024-05-10 06:41:00+00:00,138
2024-05-10 06:42:00+00:00,134
2024-05-10 06:43:00+00:00,129
2024-05-10 06:44:00+00:00,128
2024-05-10 06:45:00+00:00,131
2024-05-10 06:46:00+00:00,131
2024-05-10 06:47:00+00:00,131
2024-05-10 06:48:00+00:00,129
2024-05-10 06:49:00+00:00,129
2024-05-10 06:50:00+00:00,139
2024-05-10 06:51:00+00:00,145
2024-05-10 06:52:00+00:00,153
2024-05-10 06:53:00+00:00,161
2024-05-10 06:54:00+00:00,166
2024-05-10 06:55:00+00:00,174
2024-05-10 06:56:00+00:00,179
2024-05-10 06:57:00+00:00,188
2024-05-10 06:58:00+00:00,196
2024-05-10 06:59:00+00:00,195
2024-05-10 07:00:00+00:00,190
2024-05-10 07:01:00+00:00,177
2024-05-10 07:02:00+00:00,178
2024-05-10 07:03:00+00:00,166
2024-05-10 07:04:00+00:00,157
2024-05-10 07:05:00+00:00,152
2024-05-10 07:06:00+00:00,148
2024-05-10 07:07:00+00:00,145
2024-05-10 07:08:00+00:00,141
2024-05-10 07:09:00+00:00,140
2024-05-10 07:10:00+00:00,140
2024-05-10 07:11:00+00:00,143
2024-05-10 07:12:00+00:00,141
2024-05-10 07:13:00+00:00,147
2024-05-10 07:14:00+00:00,148
2024-05-10 07:15:00+00:00,154
2024-05-10 07:16:00+00:00,171
2024-05-10 07:17:00+00:00,189
2024-05-10 07:18:00+00:00,196
2024-05-10 07:19:00+00:00,218
2024-05-10 07:20:00+00:00,244
2024-05-10 07:21:00+00:00,224
2024-05-10 07:22:00+00:00,215
2024-05-10 07:23:00+00:00,229
2024-05-10 07:24:00+00:00,252
2024-05-10 07:25:00+00:00,260
2024-05-10 07:26:00+00:00,267
2024-05-10 07:27:00+00:00,275
2024-05-10 07:28:00+00:00,273
2024-05-10 07:29:00+00:00,272
2024-05-10 07:30:00+00:00,270
2024-05-10 07:31:00+00:00,273
2024-05-10 07:32:00+00:00,269
2024-05-10 07:33:00+00:00,272
2024-05-10 07:34:00+00:00,273
2024-05-10 07:35:00+00:00,277
2024-05-10 07:36:00+00:00,278
2024-05-10 07:37:00+00:00,292
2024-05-10 07:38:00+00:00,293
2024-05-10 07:39:00+00:00,302
2024-05-10 07:40:00+00:00,309
2024-05-10 07:41:00+00:00,314
2024-05-10 07:42:00+00:00,319
2024-05-10 07:43:00+00:00,315
2024-05-10 07:44:00+00:00,313
2024-05-10 07:45:00+00:00,316
2024-05-10 07:46:00+00:00,324
2024-05-10 07:47:00+00:00,330
2024-05-10 07:48:00+00:00,323
2024-05-10 07:49:00+00:00,318
2024-05-10 07:50:00+00:00,324
2024-05-10 07:51:00+00:00,322
2024-05-10 07:52:00+00:00,320
2024-05-10 07:53:00+00:00,315
2024-05-10 07:54:00+00:00,309
2024-05-10 07:55:00+00:00,308
2024-05-10 07:56:00+00:00,303
2024-05-10 07:57:00+00:00,301
2024-05-10 07:58:00+00:00,303
2024-05-10 07:59:00+00:00,299
2024-05-10 08:00:00+00:00,319
2024-05-10 08:01:00+00:00,330
2024-05-10 08:02:00+00:00,331
2024-05-10 08:03:00+00:00,345
2024-05-10 08:04:00+00:00,344
2024-05-10 08:05:00+00:00,360
2024-05-10 08:06:00+00:00,369
2024-05-10 08:07:00+00:00,357
2024-05-10 08:08:00+00:00,352
2024-05-10 08:09:00+00:00,353
2024-05-10 08:10:00+00:00,344
2024-05-10 08:11:00+00:00,318
2024-05-10 08:12:00+00:00,327
2024-05-10 08:13:00+00:00,305
2024-05-10 08:14:00+00:00,258
2024-05-10 08:15:00+00:00,257
2024-05-10 08:16:00+00:00,262
2024-05-10 08:17:00+00:00,258
2024-05-10 08:18:00+00:00,286
2024-05-10 08:19:00+00:00,345
2024-05-10 08:20:00+00:00,383
2024-05-10 08:21:00+00:00,413
2024-05-10 08:22:00+00:00,414
2024-05-10 08:23:00+00:00,415
2024-05-10 08:24:00+00:00,406
2024-05-10 08:25:00+00:00,395
2024-05-10 08:26:00+00:00,365
2024-05-10 08:27:00+00:00,406
2024-05-10 08:28:00+00:00,424
2024-05-10 08:29:00+00:00,404
2024-05-10 08:30:00+00:00,374
2024-05-10 08:31:00+00:00,374
2024-05-10 08:32:00+00:00,374
2024-05-10 08:33:00+00:00,351
2024-05-10 08:34:00+00:00,340
2024-05-10 08:35:00+00:00,338
2024-05-10 08:36:00+00:00,337
2024-05-10 08:37:00+00:00,327
2024-05-10 08:38:00+00:00,309
2024-05-10 08:39:00+00:00,291
2024-05-10 08:40:00+00:00,269
2024-05-10 08:41:00+00:00,252
2024-05-10 08:42:00+00:00,231
2024-05-10 08:43:00+00:00,209
2024-05-10 08:44:00+00:00,192
